,amazon_index,filename,title,author,category_id,category,meta
94,345545966,0345545966.jpg,Ashley Bell: A Novel,Dean Koontz,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780345545985', 'Title': 'Ashley Bell - A Novel', 'Authors': ['Dean Ray Koontz'], 'Publisher': 'Bantam', 'Year': '2016', 'Language': 'en'}"
95,1783296291,1783296291.jpg,Crimson Peak: The Official Movie Novelization,Nancy Holder,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781783296293', 'Title': 'Crimson Peak: The Official Movie Novelization', 'Authors': ['Nancy Holder'], 'Publisher': 'Titan Books (US, CA)', 'Year': '2015', 'Language': 'en'}"
96,316176494,0316176494.jpg,Life After Life: A Novel,Kate Atkinson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780316176484', 'Title': 'Life After Life - A Novel', 'Authors': ['Kate Atkinson'], 'Publisher': 'Reagan Arthur Books', 'Year': '2013', 'Language': 'en'}"
97,147514576,0147514576.jpg,The Longmire Mystery Series Boxed Set Volumes 1-9 (Walt Longmire Mystery),Craig Johnson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780147514578', 'Title': 'The Walt Longmire Mystery', 'Authors': ['Craig Johnson'], 'Publisher': 'Penguin Paperbacks', 'Year': '2014', 'Language': 'en'}"
98,1594633924,1594633924.jpg,The Paying Guests,Sarah Waters,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781594633119', 'Title': 'The Paying Guests', 'Authors': ['Sarah Waters'], 'Publisher': 'Riverhead Books', 'Year': '2014', 'Language': 'en'}"
99,312541538,0312541538.jpg,Still Life,Louise Penny,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780593330753', 'Title': 'Still Life', 'Authors': ['Sarah Winman'], 'Publisher': 'Penguin', 'Year': '2021', 'Language': 'en'}"
100,1465438491,1465438491.jpg,The Sherlock Holmes Book (Big Ideas Simply Explained),DK Publishing,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781465438492', 'Title': 'The Sherlock Holmes Book', 'Authors': ['Dk Publishing'], 'Publisher': 'DK Publishing (Dorling Kindersley)', 'Year': '2015', 'Language': 'en'}"
101,743250974,0743250974.jpg,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780743250979', 'Title': 'The 7 Habits Of Highly Effective People Personal Workbook', 'Authors': ['Stephen R. Covey'], 'Publisher': 'Simon and Schuster', 'Year': '2003', 'Language': 'en'}"
102,307742539,0307742539.jpg,The Girl Who Kicked the Hornet's Nest (Millennium Series),Stieg Larsson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780307269997', 'Title': ""The Girl Who Kicked The Hornet's Nest"", 'Authors': ['Stieg Larsson'], 'Publisher': 'Alfred a Knopf Incorporated', 'Year': '2010', 'Language': 'en'}"
103,451472152,0451472152.jpg,Faux Paw: A Magical Cats Mystery,Sofie Kelly,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780451472151', 'Title': 'Faux Paw', 'Authors': ['Sofie Kelly'], 'Publisher': 'Berkley', 'Year': '2015', 'Language': 'en'}"
104,385353901,0385353901.jpg,The Diamond Caper,Peter Mayle,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780804173193', 'Title': 'The Diamond Caper', 'Authors': ['Peter Mayle'], 'Publisher': 'Vintage', 'Year': '2015', 'Language': 'en'}"
105,62270214,0062270214.jpg,The Theory of Death: A Decker/Lazarus Novel (Decker/Lazarus Novels),Faye Kellerman,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780062270221', 'Title': 'The Theory Of Death - A Decker/Lazarus Novel', 'Authors': ['Faye Kellerman'], 'Publisher': 'William Morrow', 'Year': '2016', 'Language': 'en'}"
106,006229766X,006229766X.jpg,Dance of the Bones: A J. P. Beaumont and Brandon Walker Novel,J. A. Jance,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780062297679', 'Title': 'Dance Of The Bones - A J. P. Beaumont And Brandon Walker Novel', 'Authors': ['J. A. Jance'], 'Publisher': 'William Morrow', 'Year': '2016', 'Language': 'en'}"
107,1501118285,1501118285.jpg,A Song of Shadows: A Charlie Parker Thriller,John Connolly,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781501118302', 'Title': 'A Song Of Shadows - A Charlie Parker Thriller', 'Authors': ['John Connolly'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
108,345545311,0345545311.jpg,The Murderer's Daughter: A Novel,Jonathan Kellerman,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781101885338', 'Title': ""The Murderer's Daughter"", 'Authors': ['Jonathan Kellerman'], 'Publisher': 'Ballantine Books', 'Year': '2016', 'Language': 'en'}"
109,62311115,0062311115.jpg,The Bone Tree (Penn Cage),Greg Iles,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780062311139', 'Title': 'The Bone Tree - A Novel', 'Authors': ['Greg Iles'], 'Publisher': 'William Morrow', 'Year': '2016', 'Language': 'en'}"
110,804178755,0804178755.jpg,Personal (with bonus short story Not a Drill): A Jack Reacher Novel,Lee Child,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780440246312', 'Title': 'A Wanted Man - A Jack Reacher Novel', 'Authors': ['Lee Child'], 'Publisher': 'Dell Publishing Company', 'Year': '2013', 'Language': 'en'}"
111,143039970,0143039970.jpg,We Have Always Lived in the Castle (Penguin Classics Deluxe Edition),Shirley Jackson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780143039976', 'Title': 'We Have Always Lived In The Castle - (Penguin Classics Deluxe Edition)', 'Authors': ['Shirley Jackson'], 'Publisher': 'Penguin', 'Year': '2006', 'Language': 'en'}"
112,1501119427,1501119427.jpg,Dark Corners: A Novel,Ruth Rendell,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781501119439', 'Title': 'Dark Corners - A Novel', 'Authors': ['Ruth Rendell'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
113,451470060,0451470060.jpg,Cold Cold Heart,Tami Hoag,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780385313292', 'Title': 'Cold, Cold Heart', 'Authors': ['James Elliott'], 'Publisher': '', 'Year': '1994', 'Language': 'en'}"
114,316176532,0316176532.jpg,A God in Ruins: A Novel (Todd Family),Kate Atkinson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780316176507', 'Title': 'A God In Ruins - A Novel', 'Authors': ['Kate Atkinson'], 'Publisher': 'Back Bay Books', 'Year': '2016', 'Language': 'en'}"
115,525954945,0525954945.jpg,The Hanging Girl: A Department Q Novel,Jussi Adler-Olsen,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781101984222', 'Title': 'The Hanging Girl - A Department Q Novel', 'Authors': ['Jussi Adler-Olsen'], 'Publisher': 'Penguin', 'Year': '2016', 'Language': 'en'}"
116,307949486,0307949486.jpg,The Girl with the Dragon Tattoo (Millennium Series),Stieg Larsson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780307949486', 'Title': 'The Girl With The Dragon Tattoo', 'Authors': ['Stieg Larsson'], 'Publisher': 'Vintage Books', 'Year': '2011', 'Language': 'en'}"
117,1250074460,1250074460.jpg,The Last Midwife: A Novel,Sandra Dallas,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250074478', 'Title': 'The Last Midwife - A Novel', 'Authors': ['Sandra Dallas'], 'Publisher': ""St. Martin's Griffin"", 'Year': '2016', 'Language': 'en'}"
118,553391380,0553391380.jpg,Corridors of the Night: A William Monk Novel,Anne Perry,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780553391381', 'Title': 'Corridors Of The Night', 'Authors': ['Anne Perry'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
119,147508770,0147508770.jpg,The Walt Longmire Mystery Series Boxed Set Volumes 1-4 (Walt Longmire Mysteries),Craig Johnson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781501260612', 'Title': 'Walt Longmire Series', 'Authors': [''], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
120,312541163,0312541163.jpg,A Fatal Grace: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780312541163', 'Title': 'A Fatal Grace - A Chief Inspector Gamache Novel', 'Authors': ['Louise Penny'], 'Publisher': 'Minotaur Books', 'Year': '2011', 'Language': 'en'}"
121,307949508,0307949508.jpg,The Girl Who Played with Fire (Millennium Series),Stieg Larsson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780307949509', 'Title': 'The Girl Who Played With Fire', 'Authors': ['Stieg Larsson'], 'Publisher': 'Vintage Books', 'Year': '2011', 'Language': 'en'}"
122,544526759,0544526759.jpg,The Best American Mystery Stories 2015,,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780544526754', 'Title': 'The Best American Mystery Stories 2015', 'Authors': ['James Patterson', 'Otto Penzler'], 'Publisher': 'Mariner Books', 'Year': '2015', 'Language': 'en'}"
123,345542932,0345542932.jpg,Top Secret Twenty-One: A Stephanie Plum Novel,Janet Evanovich,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780345542939', 'Title': 'Top Secret Twenty-One', 'Authors': ['Janet Evanovich'], 'Publisher': 'Bantam', 'Year': '2015', 'Language': 'en'}"
124,515143502,0515143502.jpg,Running Blind: A Jack Reacher Novel,Lee Child,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780515143508', 'Title': 'Running Blind', 'Authors': ['Lee Child'], 'Publisher': 'Penguin', 'Year': '2007', 'Language': 'en'}"
125,080416990X,080416990X.jpg,The Handsome Man's De Luxe Café (No. 1 Ladies' Detective Agency Series),Alexander McCall Smith,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780804169905', 'Title': ""The Handsome Man's De Luxe Cafe"", 'Authors': ['Alexander McCall Smith'], 'Publisher': 'Anchor Books', 'Year': '2015', 'Language': 'en'}"
126,312583214,0312583214.jpg,Badlands,C. J. Box,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780312546908', 'Title': 'Badlands - A Novel', 'Authors': ['C. J. Box'], 'Publisher': 'Minotaur Books', 'Year': '2016', 'Language': 'en'}"
127,1783295325,1783295325.jpg,Joyland (Illustrated Edition),Stephen King,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781783295326', 'Title': 'Joyland (Illustrated Edition)', 'Authors': ['Stephen King'], 'Publisher': 'Titan Books (US, CA)', 'Year': '2015', 'Language': 'en'}"
128,345541405,0345541405.jpg,Breakdown: An Alex Delaware Novel,Jonathan Kellerman,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780345541420', 'Title': 'Breakdown - An Alex Delaware Novel', 'Authors': ['Jonathan Kellerman'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
129,451477367,0451477367.jpg,"Murder, She Wrote: the Ghost and Mrs. Fletcher",Jessica Fletcher,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780451477378', 'Title': 'Murder, She Wrote: The Ghost And Mrs. Fletcher', 'Authors': ['Jessica Fletcher', 'Donald Bain', 'Renée Paley-Bain'], 'Publisher': 'Penguin', 'Year': '2016', 'Language': 'en'}"
130,1476749116,1476749116.jpg,The Melody Lingers On,Mary Higgins Clark,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781476749129', 'Title': 'The Melody Lingers On', 'Authors': ['Mary Higgins Clark'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
131,143127519,0143127519.jpg,The Secret Place: A Novel,Tana French,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780143127512', 'Title': 'The Secret Place - A Novel', 'Authors': ['Tana French'], 'Publisher': 'Penguin', 'Year': '2015', 'Language': 'en'}"
132,399168796,0399168796.jpg,Gathering Prey,John Sandford,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781594139307', 'Title': 'Gathering Prey', 'Authors': ['John Sandford'], 'Publisher': 'Large Print Press', 'Year': '2016', 'Language': 'en'}"
133,62065254,0062065254.jpg,The Round House: A Novel,Louise Erdrich,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780062065254', 'Title': 'The Round House - A Novel', 'Authors': ['Louise Erdrich'], 'Publisher': 'Harper Perennial', 'Year': '2013', 'Language': 'en'}"
134,425273059,0425273059.jpg,Dead with the Wind (A Southern Ladies Mystery),Miranda James,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780425273050', 'Title': 'Dead With The Wind', 'Authors': ['Miranda James'], 'Publisher': 'Berkley', 'Year': '2015', 'Language': 'en'}"
135,425275817,0425275817.jpg,A Gala Event (An Orchard Mystery),Sheila Connolly,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780425275818', 'Title': 'A Gala Event', 'Authors': ['Sheila Connolly'], 'Publisher': 'Berkley', 'Year': '2015', 'Language': 'en'}"
136,425278972,0425278972.jpg,Murder on St. Nicholas Avenue: Gaslight Mystery,Victoria Thompson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780425278987', 'Title': 'Murder On St. Nicholas Avenue', 'Authors': ['Victoria Thompson'], 'Publisher': 'Penguin', 'Year': '2016', 'Language': 'en'}"
137,030745469X,030745469X.jpg,"Bruno, Chief of Police: A Novel of the French Countryside",Martin Walker,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780307454690', 'Title': 'Bruno, Chief Of Police', 'Authors': ['Martin Walker'], 'Publisher': 'Vintage Books USA', 'Year': '2010', 'Language': 'en'}"
138,143123173,0143123173.jpg,The Cold Dish: A Longmire Mystery,Craig Johnson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780143134879', 'Title': 'The Cold Dish - A Longmire Mystery', 'Authors': ['Craig Johnson'], 'Publisher': 'Penguin', 'Year': '2019', 'Language': 'en'}"
139,1250043131,1250043131.jpg,The Devil in Jerusalem: A Novel,Naomi Ragen,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250109439', 'Title': 'The Devil In Jerusalem - A Novel', 'Authors': ['Naomi Ragen'], 'Publisher': ""St. Martin's Griffin"", 'Year': '2016', 'Language': 'en'}"
140,553391410,0553391410.jpg,A Christmas Escape: A Novel,Anne Perry,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780553391411', 'Title': 'A Christmas Escape - A Novel', 'Authors': ['Anne Perry'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
141,1455521531,1455521531.jpg,NYPD Red,James Patterson,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781455584925', 'Title': 'NYPD Red 3', 'Authors': ['James Patterson', 'Marshall Karp'], 'Publisher': 'Grand Central Publishing', 'Year': '2015', 'Language': 'en'}"
142,1250015987,1250015987.jpg,Wrath of the Furies: A Novel of the Ancient World (Novels of Ancient Rome),Steven Saylor,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250105783', 'Title': 'Wrath Of The Furies - A Novel Of The Ancient World', 'Authors': ['Steven Saylor'], 'Publisher': 'Minotaur Books', 'Year': '2016', 'Language': 'en'}"
143,316399620,0316399620.jpg,The First Fifteen Lives of Harry August,Claire North,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780316399623', 'Title': 'The First Fifteen Lives Of Harry August', 'Authors': ['Claire North'], 'Publisher': 'Redhook', 'Year': '2014', 'Language': 'en'}"
144,143113496,0143113496.jpg,In the Woods,Tana French,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780143113492', 'Title': 'In The Woods', 'Authors': ['Tana French'], 'Publisher': '', 'Year': '2007', 'Language': 'en'}"
145,143126431,0143126431.jpg,A Beam of Light (Inspector Montalbano),Andrea Camilleri,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780143126430', 'Title': 'A Beam Of Light', 'Authors': ['Andrea Camilleri'], 'Publisher': 'Inspector Montalbano Mystery', 'Year': '2015', 'Language': 'en'}"
146,1250022053,1250022053.jpg,The Long Way Home: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250022059', 'Title': 'The Long Way Home - A Chief Inspector Gamache Novel', 'Authors': ['Louise Penny'], 'Publisher': 'Minotaur Books', 'Year': '2015', 'Language': 'en'}"
147,1250057426,1250057426.jpg,Dishing the Dirt: An Agatha Raisin Mystery (Agatha Raisin Mysteries),M. C. Beaton,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250057433', 'Title': 'Dishing The Dirt - An Agatha Raisin Mystery', 'Authors': ['M. C. Beaton'], 'Publisher': 'Minotaur Books', 'Year': '2016', 'Language': 'en'}"
148,553328255,0553328255.jpg,The Complete Sherlock Holmes (2 Volumes),Sir Arthur Conan Doyle,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780553328257', 'Title': 'The Complete Sherlock Holmes', 'Authors': ['Arthur Conan Doyle'], 'Publisher': 'Bantam Classics', 'Year': '1998', 'Language': 'en'}"
149,345544048,0345544048.jpg,Speaking in Bones: A Novel (Temperance Brennan),Kathy Reichs,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780345544063', 'Title': 'Speaking In Bones', 'Authors': [''], 'Publisher': '', 'Year': '', 'Language': 'en'}"
150,1250021448,1250021448.jpg,The Haunted Season: A Max Tudor Mystery (A Max Tudor Novel),G. M. Malliet,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250079305', 'Title': 'The Haunted Season - A Max Tudor Mystery', 'Authors': ['G. M. Malliet'], 'Publisher': 'Minotaur Books', 'Year': '2016', 'Language': 'en'}"
151,1250070414,1250070414.jpg,Home by Nightfall: A Charles Lenox Mystery (Charles Lenox Mysteries),Charles Finch,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781250093646', 'Title': 'Home By Nightfall - A Charles Lenox Mystery', 'Authors': ['Charles Finch'], 'Publisher': 'Minotaur Books', 'Year': '2016', 'Language': 'en'}"
152,1633880761,1633880761.jpg,The Guise of Another,Allen Eskens,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781633880764', 'Title': 'The Guise Of Another', 'Authors': ['Allen Eskens'], 'Publisher': 'Prometheus Books', 'Year': '2015', 'Language': 'en'}"
153,312573502,0312573502.jpg,The Cruelest Month: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780312573508', 'Title': 'The Cruelest Month - A Chief Inspector Gamache Novel', 'Authors': ['Louise Penny'], 'Publisher': 'Minotaur Books', 'Year': '2011', 'Language': 'en'}"
154,312626908,0312626908.jpg,Bury Your Dead: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780312626907', 'Title': 'Bury Your Dead - A Chief Inspector Gamache Novel', 'Authors': ['Louise Penny'], 'Publisher': 'Macmillan', 'Year': '2011', 'Language': 'en'}"
155,1937994309,1937994309.jpg,The Complete Sherlock Holmes (Knickerbocker Classics),Arthur Conan Doyle,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781937994303', 'Title': 'The Complete Sherlock Holmes', 'Authors': ['Arthur Conan Doyle'], 'Publisher': 'Knickerbocker Classics', 'Year': '2013', 'Language': 'en'}"
156,1476779171,1476779171.jpg,Trust No One: A Thriller,Paul Cleave,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781501103674', 'Title': 'Trust No One - A Thriller', 'Authors': ['Paul Cleave'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
157,743451791,0743451791.jpg,Devil in a Blue Dress (Easy Rawlins Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780743451796', 'Title': 'Devil In A Blue Dress - An Easy Rawlins Novel', 'Authors': ['Walter Mosley'], 'Publisher': 'Washington Square Press', 'Year': '2002', 'Language': 'en'}"
158,385539185,0385539185.jpg,And Sometimes I Wonder About You: A Leonid McGill Mystery (Leonid McGill Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780804172097', 'Title': 'Germany And Republican China', 'Authors': ['William C. Kirby'], 'Publisher': '', 'Year': '1984', 'Language': 'en'}"
159,1617752614,1617752614.jpg,The White House,JaQuavis Coleman,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9780912308852', 'Title': 'The White House - The History Of An American Idea', 'Authors': ['William Seale'], 'Publisher': 'White House Historical Assn', 'Year': '2001', 'Language': 'en'}"
160,1622869354,1622869354.jpg,Carl Weber's Kingpins: Miami,Nikki Turner,17,"Mystery, Thriller & Suspense","{'ISBN-13': '9781622869985', 'Title': ""Carl Weber's Kingpins: Miami"", 'Authors': ['Nikki Turner'], 'Publisher': 'Urban Books', 'Year': '2016', 'Language': 'en'}"
